,relationship,first_name,second_name,co_bills,co_bills_status,co_bills_total
24881,Cecil County SenatorsRonald Young,Cecil County Senators,Ronald Young,[],[],0
24874,Ronald YoungWashington County Senators,Ronald Young,Washington County Senators,[],[],0
24857,Bob CassillyRonald Young,Bob Cassilly,Ronald Young,[],[],0
24851,Budget and TaxationRonald Young,Budget and Taxation,Ronald Young,[],[],0
24847,FinanceRonald Young,Finance,Ronald Young,[],[],0
24843,Ronald YoungRonald Young,Ronald Young,Ronald Young,[],[],0
24842,Calvert County SenatorsJoanne Benson,Calvert County Senators,Joanne Benson,[],[],0
25025,FinanceJack Bailey,Finance,Jack Bailey,[],[],0
25027,Bob CassillyFinance,Bob Cassilly,Finance,[],[],0
24460,Clarence LamJohnny Salling,Clarence Lam,Johnny Salling,[],[],0
25102,Cory McCrayEdward Reilly,Cory McCray,Edward Reilly,[],[],0
25143,Mary CarozzaMary Washington,Mary Carozza,Mary Washington,[],[],0
25142,Jack BaileyMary Washington,Jack Bailey,Mary Washington,[],[],0
25138,Budget and TaxationMary Washington,Budget and Taxation,Mary Washington,[],[],0
25137,Mary WashingtonMary Washington,Mary Washington,Mary Washington,[],[],0
25136,Calvert County SenatorsCory McCray,Calvert County Senators,Cory McCray,[],[],0
25135,Anne Arundel County SenatorsCory McCray,Anne Arundel County Senators,Cory McCray,[],[],0
25134,Cory McCrayHarford County Senators,Cory McCray,Harford County Senators,[],[],0
25133,Carroll County SenatorsCory McCray,Carroll County Senators,Cory McCray,[],[],0
25130,Cecil County SenatorsCory McCray,Cecil County Senators,Cory McCray,[],[],0
25123,Cory McCrayWashington County Senators,Cory McCray,Washington County Senators,[],[],0
25115,Cory McCrayRobert Zirkin,Cory McCray,Robert Zirkin,[],[],0
25112,Chris WestCory McCray,Chris West,Cory McCray,[],[],0
25111,Bryan SimonaireCory McCray,Bryan Simonaire,Cory McCray,[],[],0
25110,Cory McCrayJustin Ready,Cory McCray,Justin Ready,[],[],0
25109,Cory McCrayMichael Hough,Cory McCray,Michael Hough,[],[],0
25108,Cory McCrayStephen Hershey,Cory McCray,Stephen Hershey,[],[],0
25107,Cory McCrayJason Gallion,Cory McCray,Jason Gallion,[],[],0
25106,Bob CassillyCory McCray,Bob Cassilly,Cory McCray,[],[],0
25105,Cory McCrayMary Carozza,Cory McCray,Mary Carozza,[],[],0
25145,Jason GallionMary Washington,Jason Gallion,Mary Washington,[],[],0
25146,Mary WashingtonStephen Hershey,Mary Washington,Stephen Hershey,[],[],0
25149,Bryan SimonaireMary Washington,Bryan Simonaire,Mary Washington,[],[],0
25179,Budget and TaxationJack Bailey,Budget and Taxation,Jack Bailey,[],[],0
25187,Budget and TaxationChris West,Budget and Taxation,Chris West,[],[],0
25186,Bryan SimonaireBudget and Taxation,Bryan Simonaire,Budget and Taxation,[],[],0
25185,Budget and TaxationJustin Ready,Budget and Taxation,Justin Ready,[],[],0
25184,Budget and TaxationMichael Hough,Budget and Taxation,Michael Hough,[],[],0
25183,Budget and TaxationStephen Hershey,Budget and Taxation,Stephen Hershey,[],[],0
25182,Budget and TaxationJason Gallion,Budget and Taxation,Jason Gallion,[],[],0
25181,Bob CassillyBudget and Taxation,Bob Cassilly,Budget and Taxation,[],[],0
25180,Budget and TaxationMary Carozza,Budget and Taxation,Mary Carozza,[],[],0
25178,Budget and TaxationThomas Miller,Budget and Taxation,Thomas Miller,[],[],0
25161,Mary WashingtonWashington County Senators,Mary Washington,Washington County Senators,[],[],0
25177,Budget and TaxationEdward Reilly,Budget and Taxation,Edward Reilly,[],[],0
25176,Budget and TaxationShirley NathanPulliam,Budget and Taxation,Shirley NathanPulliam,[],[],0
25175,Budget and TaxationBudget and Taxation,Budget and Taxation,Budget and Taxation,[],[],0
25174,Calvert County SenatorsMary Washington,Calvert County Senators,Mary Washington,[],[],0
25173,Anne Arundel County SenatorsMary Washington,Anne Arundel County Senators,Mary Washington,[],[],0
25172,Harford County SenatorsMary Washington,Harford County Senators,Mary Washington,[],[],0
25171,Carroll County SenatorsMary Washington,Carroll County Senators,Mary Washington,[],[],0
25168,Cecil County SenatorsMary Washington,Cecil County Senators,Mary Washington,[],[],0
25104,Cory McCrayJack Bailey,Cory McCray,Jack Bailey,[],[],0
25100,Budget and TaxationCory McCray,Budget and Taxation,Cory McCray,[],[],0
25028,FinanceJason Gallion,Finance,Jason Gallion,[],[],0
25098,Cory McCrayCory McCray,Cory McCray,Cory McCray,[],[],0
25047,FinanceMelony Griffith,Finance,Melony Griffith,[],[],0
25046,Arthur EllisFinance,Arthur Ellis,Finance,[],[],0
25045,FinancePaul Pinsky,Finance,Paul Pinsky,[],[],0
25044,FinanceWashington County Senators,Finance,Washington County Senators,[],[],0
25043,FinanceJeff Waldstreicher,Finance,Jeff Waldstreicher,[],[],0
25042,FinanceSusan Lee,Finance,Susan Lee,[],[],0
25041,FinanceKatie Hester,Finance,Katie Hester,[],[],0
25040,FinanceWilliam Smith,Finance,William Smith,[],[],0
25039,FinanceObie Patterson,Finance,Obie Patterson,[],[],0
25038,FinancePamela Beidle,Finance,Pamela Beidle,[],[],0
25037,FinanceSarah Elfreth,Finance,Sarah Elfreth,[],[],0
25036,FinanceRobert Zirkin,Finance,Robert Zirkin,[],[],0
25035,Antonio HayesFinance,Antonio Hayes,Finance,[],[],0
25034,FinanceWilliam Ferguson,Finance,William Ferguson,[],[],0
25033,Chris WestFinance,Chris West,Finance,[],[],0
25032,Bryan SimonaireFinance,Bryan Simonaire,Finance,[],[],0
25031,FinanceJustin Ready,Finance,Justin Ready,[],[],0
25030,FinanceMichael Hough,Finance,Michael Hough,[],[],0
25029,FinanceStephen Hershey,Finance,Stephen Hershey,[],[],0
25048,Delores KelleyFinance,Delores Kelley,Finance,[],[],0
25049,FinanceMalcolm Augustine,Finance,Malcolm Augustine,[],[],0
25050,FinanceNancy King,Finance,Nancy King,[],[],0
25067,Bob CassillyClarence Lam,Bob Cassilly,Clarence Lam,[],[],0
25097,Calvert County SenatorsClarence Lam,Calvert County Senators,Clarence Lam,[],[],0
25096,Anne Arundel County SenatorsClarence Lam,Anne Arundel County Senators,Clarence Lam,[],[],0
25095,Clarence LamHarford County Senators,Clarence Lam,Harford County Senators,[],[],0
25094,Carroll County SenatorsClarence Lam,Carroll County Senators,Clarence Lam,[],[],0
25091,Cecil County SenatorsClarence Lam,Cecil County Senators,Clarence Lam,[],[],0
25084,Clarence LamWashington County Senators,Clarence Lam,Washington County Senators,[],[],0
25076,Clarence LamRobert Zirkin,Clarence Lam,Robert Zirkin,[],[],0
25069,Clarence LamStephen Hershey,Clarence Lam,Stephen Hershey,[],[],0
25063,Clarence LamEdward Reilly,Clarence Lam,Edward Reilly,[],[],0
25051,Cecil County SenatorsFinance,Cecil County Senators,Finance,[],[],0
25061,Budget and TaxationClarence Lam,Budget and Taxation,Clarence Lam,[],[],0
25058,Clarence LamClarence Lam,Clarence Lam,Clarence Lam,[],[],0
25057,Calvert County SenatorsFinance,Calvert County Senators,Finance,[],[],0
25056,Anne Arundel County SenatorsFinance,Anne Arundel County Senators,Finance,[],[],0
25055,FinanceHarford County Senators,Finance,Harford County Senators,[],[],0
25054,Carroll County SenatorsFinance,Carroll County Senators,Finance,[],[],0
25053,FinanceKatherine Klausmeier,Finance,Katherine Klausmeier,[],[],0
25052,Benjamin KramerFinance,Benjamin Kramer,Finance,[],[],0
24791,Benjamin KramerEducation,Benjamin Kramer,Education,[],[],0
24790,Cecil County SenatorsEducation,Cecil County Senators,Education,[],[],0
24789,EducationNancy King,Education,Nancy King,[],[],0
24555,Craig ZuckerWicomico County Senators,Craig Zucker,Wicomico County Senators,[],[],0
24620,Jack BaileyJames Rosapepe,Jack Bailey,James Rosapepe,[],[],0
24618,Edward ReillyJames Rosapepe,Edward Reilly,James Rosapepe,[],[],0
24617,James RosapepeShirley NathanPulliam,James Rosapepe,Shirley NathanPulliam,[],[],0
24616,Budget and TaxationJames Rosapepe,Budget and Taxation,James Rosapepe,[],[],0
24612,FinanceJames Rosapepe,Finance,James Rosapepe,[],[],0
24606,EducationJames Rosapepe,Education,James Rosapepe,[],[],0
24605,James RosapepeWicomico County Senators,James Rosapepe,Wicomico County Senators,[],[],0
24603,James RosapepeJames Rosapepe,James Rosapepe,James Rosapepe,[],[],0
24602,Calvert County SenatorsCraig Zucker,Calvert County Senators,Craig Zucker,[],[],0
24601,Anne Arundel County SenatorsCraig Zucker,Anne Arundel County Senators,Craig Zucker,[],[],0
24600,Craig ZuckerHarford County Senators,Craig Zucker,Harford County Senators,[],[],0
24599,Carroll County SenatorsCraig Zucker,Carroll County Senators,Craig Zucker,[],[],0
24596,Cecil County SenatorsCraig Zucker,Cecil County Senators,Craig Zucker,[],[],0
24589,Craig ZuckerWashington County Senators,Craig Zucker,Washington County Senators,[],[],0
24577,Bryan SimonaireCraig Zucker,Bryan Simonaire,Craig Zucker,[],[],0
24570,Craig ZuckerJack Bailey,Craig Zucker,Jack Bailey,[],[],0
24568,Craig ZuckerEdward Reilly,Craig Zucker,Edward Reilly,[],[],0
24566,Budget and TaxationCraig Zucker,Budget and Taxation,Craig Zucker,[],[],0
24562,Craig ZuckerFinance,Craig Zucker,Finance,[],[],0
24622,Bob CassillyJames Rosapepe,Bob Cassilly,James Rosapepe,[],[],0
24623,James RosapepeJason Gallion,James Rosapepe,Jason Gallion,[],[],0
24624,James RosapepeStephen Hershey,James Rosapepe,Stephen Hershey,[],[],0
24652,Calvert County SenatorsJames Rosapepe,Calvert County Senators,James Rosapepe,[],[],0
24698,Carroll County SenatorsCheryl Kagan,Carroll County Senators,Cheryl Kagan,[],[],0
24695,Cecil County SenatorsCheryl Kagan,Cecil County Senators,Cheryl Kagan,[],[],0
24688,Cheryl KaganWashington County Senators,Cheryl Kagan,Washington County Senators,[],[],0
24665,Budget and TaxationCheryl Kagan,Budget and Taxation,Cheryl Kagan,[],[],0
24661,Cheryl KaganFinance,Cheryl Kagan,Finance,[],[],0
24655,Cheryl KaganEducation,Cheryl Kagan,Education,[],[],0
24654,Cheryl KaganWicomico County Senators,Cheryl Kagan,Wicomico County Senators,[],[],0
24653,Cheryl KaganCheryl Kagan,Cheryl Kagan,Cheryl Kagan,[],[],0
24651,Anne Arundel County SenatorsJames Rosapepe,Anne Arundel County Senators,James Rosapepe,[],[],0
24625,James RosapepeMichael Hough,James Rosapepe,Michael Hough,[],[],0
24650,Harford County SenatorsJames Rosapepe,Harford County Senators,James Rosapepe,[],[],0
24649,Carroll County SenatorsJames Rosapepe,Carroll County Senators,James Rosapepe,[],[],0
24646,Cecil County SenatorsJames Rosapepe,Cecil County Senators,James Rosapepe,[],[],0
24639,James RosapepeWashington County Senators,James Rosapepe,Washington County Senators,[],[],0
24631,James RosapepeRobert Zirkin,James Rosapepe,Robert Zirkin,[],[],0
24628,Chris WestJames Rosapepe,Chris West,James Rosapepe,[],[],0
24627,Bryan SimonaireJames Rosapepe,Bryan Simonaire,James Rosapepe,[],[],0
24626,James RosapepeJustin Ready,James Rosapepe,Justin Ready,[],[],0
24556,Craig ZuckerEducation,Craig Zucker,Education,[],[],0
24552,Craig ZuckerCraig Zucker,Craig Zucker,Craig Zucker,[],[],0
24788,EducationMalcolm Augustine,Education,Malcolm Augustine,[],[],0
24551,Andrew SerafiniCalvert County Senators,Andrew Serafini,Calvert County Senators,[],[],0
24505,Andrew SerafiniEducation,Andrew Serafini,Education,[],[],0
24504,Andrew SerafiniWicomico County Senators,Andrew Serafini,Wicomico County Senators,[],[],0
24502,Andrew SerafiniJames Rosapepe,Andrew Serafini,James Rosapepe,[],[],0
24500,Andrew SerafiniAndrew Serafini,Andrew Serafini,Andrew Serafini,[],[],0
24499,Calvert County SenatorsJohnny Salling,Calvert County Senators,Johnny Salling,[],[],0
24498,Anne Arundel County SenatorsJohnny Salling,Anne Arundel County Senators,Johnny Salling,[],[],0
24497,Harford County SenatorsJohnny Salling,Harford County Senators,Johnny Salling,[],[],0
24496,Carroll County SenatorsJohnny Salling,Carroll County Senators,Johnny Salling,[],[],0
24494,Benjamin KramerJohnny Salling,Benjamin Kramer,Johnny Salling,[],[],0
24493,Cecil County SenatorsJohnny Salling,Cecil County Senators,Johnny Salling,[],[],0
24492,Johnny SallingNancy King,Johnny Salling,Nancy King,[],[],0
24487,Johnny SallingPaul Pinsky,Johnny Salling,Paul Pinsky,[],[],0
24486,Johnny SallingWashington County Senators,Johnny Salling,Washington County Senators,[],[],0
24484,Johnny SallingSusan Lee,Johnny Salling,Susan Lee,[],[],0
24480,Johnny SallingPamela Beidle,Johnny Salling,Pamela Beidle,[],[],0
24478,Johnny SallingRobert Zirkin,Johnny Salling,Robert Zirkin,[],[],0
24476,Johnny SallingWilliam Ferguson,Johnny Salling,William Ferguson,[],[],0
24464,Johnny SallingShirley NathanPulliam,Johnny Salling,Shirley NathanPulliam,[],[],0
24463,Budget and TaxationJohnny Salling,Budget and Taxation,Johnny Salling,[],[],0
24506,Andrew SerafiniJoanne Benson,Andrew Serafini,Joanne Benson,[],[],0
24508,Andrew SerafiniJill Carter,Andrew Serafini,Jill Carter,[],[],0
24511,Andrew SerafiniFinance,Andrew Serafini,Finance,[],[],0
24538,Andrew SerafiniWashington County Senators,Andrew Serafini,Washington County Senators,[],[],0
24550,Andrew SerafiniAnne Arundel County Senators,Andrew Serafini,Anne Arundel County Senators,[],[],0
24549,Andrew SerafiniHarford County Senators,Andrew Serafini,Harford County Senators,[],[],0
24548,Andrew SerafiniCarroll County Senators,Andrew Serafini,Carroll County Senators,[],[],0
24546,Andrew SerafiniBenjamin Kramer,Andrew Serafini,Benjamin Kramer,[],[],0
24545,Andrew SerafiniCecil County Senators,Andrew Serafini,Cecil County Senators,[],[],0
24544,Andrew SerafiniNancy King,Andrew Serafini,Nancy King,[],[],0
24543,Andrew SerafiniMalcolm Augustine,Andrew Serafini,Malcolm Augustine,[],[],0
24539,Andrew SerafiniPaul Pinsky,Andrew Serafini,Paul Pinsky,[],[],0
24536,Andrew SerafiniSusan Lee,Andrew Serafini,Susan Lee,[],[],0
24512,Andrew SerafiniClarence Lam,Andrew Serafini,Clarence Lam,[],[],0
24533,Andrew SerafiniObie Patterson,Andrew Serafini,Obie Patterson,[],[],0
24532,Andrew SerafiniPamela Beidle,Andrew Serafini,Pamela Beidle,[],[],0
24530,Andrew SerafiniRobert Zirkin,Andrew Serafini,Robert Zirkin,[],[],0
24529,Andrew SerafiniAntonio Hayes,Andrew Serafini,Antonio Hayes,[],[],0
24521,Andrew SerafiniBob Cassilly,Andrew Serafini,Bob Cassilly,[],[],0
24516,Andrew SerafiniShirley NathanPulliam,Andrew Serafini,Shirley NathanPulliam,[],[],0
24515,Andrew SerafiniBudget and Taxation,Andrew Serafini,Budget and Taxation,[],[],0
24514,Andrew SerafiniMary Washington,Andrew Serafini,Mary Washington,[],[],0
24699,Cheryl KaganHarford County Senators,Cheryl Kagan,Harford County Senators,[],[],0
24700,Anne Arundel County SenatorsCheryl Kagan,Anne Arundel County Senators,Cheryl Kagan,[],[],0
24701,Calvert County SenatorsCheryl Kagan,Calvert County Senators,Cheryl Kagan,[],[],0
24702,Wicomico County SenatorsWicomico County Senators,Wicomico County Senators,Wicomico County Senators,[],[],0
24765,EducationMary Carozza,Education,Mary Carozza,[],[],0
24764,EducationJack Bailey,Education,Jack Bailey,[],[],0
24763,EducationThomas Miller,Education,Thomas Miller,[],[],0
24762,EducationEdward Reilly,Education,Edward Reilly,[],[],0
24761,EducationShirley NathanPulliam,Education,Shirley NathanPulliam,[],[],0
24760,Budget and TaxationEducation,Budget and Taxation,Education,[],[],0
24759,EducationMary Washington,Education,Mary Washington,[],[],0
24758,Cory McCrayEducation,Cory McCray,Education,[],[],0
24757,Clarence LamEducation,Clarence Lam,Education,[],[],0
24756,EducationFinance,Education,Finance,[],[],0
24755,EducationGuy Guzzone,Education,Guy Guzzone,[],[],0
24754,Brian FeldmanEducation,Brian Feldman,Education,[],[],0
24753,EducationJill Carter,Education,Jill Carter,[],[],0
24752,EducationRonald Young,Education,Ronald Young,[],[],0
24751,EducationJoanne Benson,Education,Joanne Benson,[],[],0
24750,EducationEducation,Education,Education,[],[],0
24749,Calvert County SenatorsWicomico County Senators,Calvert County Senators,Wicomico County Senators,[],[],0
24748,Anne Arundel County SenatorsWicomico County Senators,Anne Arundel County Senators,Wicomico County Senators,[],[],0
24747,Harford County SenatorsWicomico County Senators,Harford County Senators,Wicomico County Senators,[],[],0
24766,Bob CassillyEducation,Bob Cassilly,Education,[],[],0
24767,EducationJason Gallion,Education,Jason Gallion,[],[],0
24768,EducationStephen Hershey,Education,Stephen Hershey,[],[],0
24779,EducationWilliam Smith,Education,William Smith,[],[],0
24787,Delores KelleyEducation,Delores Kelley,Education,[],[],0
24786,EducationMelony Griffith,Education,Melony Griffith,[],[],0
24785,Arthur EllisEducation,Arthur Ellis,Education,[],[],0
24784,EducationPaul Pinsky,Education,Paul Pinsky,[],[],0
24783,EducationWashington County Senators,Education,Washington County Senators,[],[],0
